__time,/vrpn_client_node/turtlebot7/pose/header/stamp,/vrpn_client_node/turtlebot7/pose/pose/orientation/pitch_deg,/vrpn_client_node/turtlebot7/pose/pose/orientation/roll_deg,/vrpn_client_node/turtlebot7/pose/pose/orientation/w,/vrpn_client_node/turtlebot7/pose/pose/orientation/x,/vrpn_client_node/turtlebot7/pose/pose/orientation/y,/vrpn_client_node/turtlebot7/pose/pose/orientation/yaw_deg,/vrpn_client_node/turtlebot7/pose/pose/orientation/z,/vrpn_client_node/turtlebot7/pose/pose/position/x,/vrpn_client_node/turtlebot7/pose/pose/position/y,/vrpn_client_node/turtlebot7/pose/pose/position/z
1690686514.606387,1689261542.781111,1.815391,1.380713,-0.205394,-0.017979,0.008533,-156.268224,0.978477,3.240949,5.839203,0.176622
1690686514.614544,1689261542.789307,1.809883,1.378379,-0.205431,-0.017928,0.008522,-156.263967,0.978470,3.240946,5.839207,0.176620
1690686514.622583,1689261542.797471,1.812840,1.375234,-0.205480,-0.017948,0.008489,-156.258271,0.978460,3.240952,5.839209,0.176615
1690686514.631207,1689261542.805890,1.804199,1.382260,-0.205453,-0.017887,0.008565,-156.261514,0.978466,3.240950,5.839227,0.176624
1690686514.648216,1689261542.822973,1.808307,1.378780,-0.205511,-0.017916,0.008527,-156.254674,0.978454,3.240942,5.839224,0.176622
1690686514.657124,1689261542.830776,1.814552,1.382976,-0.205497,-0.017977,0.008552,-156.256161,0.978455,3.240928,5.839230,0.176605
1690686514.664495,1689261542.839187,1.813325,1.382355,-0.205497,-0.017965,0.008548,-156.256143,0.978455,3.240926,5.839231,0.176626
1690686514.673285,1689261542.847848,1.817519,1.382361,-0.205417,-0.018000,0.008542,-156.265486,0.978472,3.240936,5.839223,0.176631
1690686514.680685,1689261542.855748,1.815432,1.381364,-0.205457,-0.017981,0.008537,-156.260833,0.978464,3.240935,5.839207,0.176609
1690686514.697825,1689261542.872818,1.819145,1.386252,-0.205463,-0.018022,0.008572,-156.259966,0.978461,3.240946,5.839201,0.176622
1690686514.706140,1689261542.881042,1.817057,1.379429,-0.205440,-0.017991,0.008518,-156.262819,0.978467,3.240932,5.839191,0.176603
1690686514.714232,1689261542.889215,1.814380,1.380563,-0.205419,-0.017970,0.008533,-156.265356,0.978472,3.240940,5.839192,0.176615
1690686514.722333,1689261542.897455,1.811893,1.377331,-0.205419,-0.017943,0.008510,-156.265381,0.978473,3.240953,5.839192,0.176634
1690686514.731369,1689261542.905865,1.807908,1.376651,-0.205470,-0.017909,0.008510,-156.259554,0.978463,3.240940,5.839206,0.176612
1690686514.747750,1689261542.922493,1.809894,1.378213,-0.205475,-0.017928,0.008520,-156.258916,0.978461,3.240944,5.839211,0.176634
1690686514.756749,1689261542.930828,1.811109,1.383513,-0.205473,-0.017948,0.008563,-156.258960,0.978461,3.240942,5.839212,0.176609
1690686514.764746,1689261542.939179,1.814098,1.379538,-0.205429,-0.017966,0.008524,-156.264151,0.978470,3.240946,5.839218,0.176611
1690686514.773124,1689261542.947523,1.810194,1.379440,-0.205459,-0.017933,0.008530,-156.260699,0.978464,3.240944,5.839224,0.176613
1690686514.790546,1689261542.964446,1.811358,1.383531,-0.205446,-0.017950,0.008563,-156.262170,0.978466,3.240932,5.839222,0.176627
1690686514.798730,1689261542.972764,1.817413,1.379118,-0.205503,-0.017994,0.008513,-156.255521,0.978454,3.240929,5.839215,0.176628
1690686514.806594,1689261542.980784,1.819762,1.387210,-0.205455,-0.018029,0.008579,-156.260853,0.978463,3.240942,5.839211,0.176618
1690686514.815403,1689261542.989223,1.819537,1.379263,-0.205491,-0.018013,0.008511,-156.256789,0.978456,3.240937,5.839206,0.176616
1690686514.823420,1689261542.997781,1.816520,1.383008,-0.205431,-0.017993,0.008550,-156.263885,0.978469,3.240943,5.839192,0.176604
1690686514.839991,1689261543.014332,1.814603,1.380828,-0.205423,-0.017973,0.008534,-156.264799,0.978471,3.240951,5.839190,0.176616
1690686514.848148,1689261543.022515,1.815807,1.378373,-0.205425,-0.017979,0.008511,-156.264594,0.978471,3.240959,5.839183,0.176599
1690686514.856984,1689261543.030859,1.811312,1.370671,-0.205536,-0.017928,0.008452,-156.251895,0.978449,3.240950,5.839192,0.176614
1690686514.864729,1689261543.039200,1.807799,1.379580,-0.205466,-0.017913,0.008535,-156.259958,0.978463,3.240952,5.839192,0.176605
1690686514.873101,1689261543.047484,1.814054,1.384979,-0.205423,-0.017976,0.008571,-156.264733,0.978471,3.240950,5.839203,0.176623
1690686514.889444,1689261543.064467,1.817168,1.383954,-0.205462,-0.018001,0.008556,-156.260230,0.978462,3.240949,5.839220,0.176625
1690686514.897322,1689261543.072456,1.819547,1.387264,-0.205495,-0.018027,0.008579,-156.256273,0.978455,3.240944,5.839217,0.176624
1690686514.906379,1689261543.081157,1.813827,1.390378,-0.205505,-0.017984,0.008616,-156.255040,0.978453,3.240938,5.839221,0.176620
1690686514.914177,1689261543.089273,1.819554,1.379178,-0.205490,-0.018013,0.008510,-156.256947,0.978456,3.240939,5.839213,0.176624
1690686514.923090,1689261543.097845,1.819707,1.375833,-0.205536,-0.018008,0.008481,-156.251631,0.978447,3.240922,5.839211,0.176612
1690686514.930932,1689261543.106018,1.815799,1.386463,-0.205391,-0.017993,0.008581,-156.268481,0.978477,3.240940,5.839199,0.176612
1690686514.948394,1689261543.122783,1.817384,1.378978,-0.205490,-0.017994,0.008512,-156.257036,0.978457,3.240938,5.839196,0.176605
1690686514.956171,1689261543.130876,1.813700,1.383038,-0.205372,-0.017969,0.008556,-156.270837,0.978482,3.240955,5.839186,0.176611
1690686514.964546,1689261543.139223,1.812509,1.372176,-0.205498,-0.017940,0.008463,-156.256266,0.978456,3.240956,5.839184,0.176634
1690686514.972986,1689261543.147759,1.810405,1.383299,-0.205407,-0.017941,0.008563,-156.266716,0.978475,3.240946,5.839182,0.176612
1690686514.989839,1689261543.164298,1.811149,1.382569,-0.205444,-0.017947,0.008555,-156.262366,0.978467,3.240961,5.839188,0.176611
1690686514.997992,1689261543.172476,1.808549,1.374757,-0.205453,-0.017911,0.008493,-156.261554,0.978466,3.240955,5.839199,0.176600
1690686515.006852,1689261543.181112,1.813271,1.382246,-0.205565,-0.017965,0.008546,-156.248236,0.978441,3.240942,5.839215,0.176620
1690686515.014731,1689261543.189470,1.809724,1.381399,-0.205486,-0.017933,0.008547,-156.257492,0.978458,3.240944,5.839219,0.176621
1690686515.031310,1689261543.205911,1.811284,1.382393,-0.205480,-0.017948,0.008553,-156.258141,0.978459,3.240923,5.839226,0.176596
1690686515.040108,1689261543.214433,1.817608,1.384285,-0.205438,-0.018005,0.008558,-156.263030,0.978467,3.240928,5.839211,0.176594
